863.0,497.0, 15.000000, 0.732000, 1.000000
183.0,531.0, 15.000000, 0.732000, 1.000000
730.0,536.0, 15.000000, 0.732000, 1.000000
64.0,232.0, 15.000000, 0.732000, 1.000000
243.0,583.0, 15.000000, 0.732000, 1.000000
208.0,306.0, 15.000000, 0.732000, 1.000000
23.0,631.0, 15.000000, 0.732000, 1.000000
100.0,743.0, 15.000000, 0.732000, 1.000000
350.0,581.0, 15.000000, 0.732000, 1.000000
26.0,138.0, 15.000000, 0.732000, 1.000000
565.0,927.0, 15.000000, 0.732000, 1.000000
123.0,964.0, 15.000000, 0.732000, 1.000000
943.0,373.0, 15.000000, 0.732000, 1.000000
548.0,740.0, 15.000000, 0.732000, 1.000000
403.0,347.0, 15.000000, 0.732000, 1.000000
43.0,610.0, 15.000000, 0.732000, 1.000000
600.0,594.0, 15.000000, 0.732000, 1.000000
878.0,911.0, 15.000000, 0.732000, 1.000000
29.0,697.0, 15.000000, 0.732000, 1.000000
632.0,600.0, 15.000000, 0.732000, 1.000000
79.0,601.0, 15.000000, 0.732000, 1.000000
315.0,163.0, 15.000000, 0.732000, 1.000000
912.0,868.0, 15.000000, 0.732000, 1.000000
911.0,407.0, 15.000000, 0.732000, 1.000000
150.0,169.0, 15.000000, 0.732000, 1.000000
606.0,608.0, 15.000000, 0.732000, 1.000000
70.0,85.0, 15.000000, 0.732000, 1.000000
609.0,360.0, 15.000000, 0.732000, 1.000000
540.0,118.0, 15.000000, 0.732000, 1.000000
833.0,696.0, 15.000000, 0.732000, 1.000000
743.0,427.0, 15.000000, 0.732000, 1.000000
632.0,905.0, 15.000000, 0.732000, 1.000000
981.0,16.0, 15.000000, 0.732000, 1.000000
959.0,589.0, 15.000000, 0.732000, 1.000000
261.0,328.0, 15.000000, 0.732000, 1.000000
821.0,956.0, 15.000000, 0.732000, 1.000000
762.0,679.0, 15.000000, 0.732000, 1.000000
804.0,27.0, 15.000000, 0.732000, 1.000000
285.0,814.0, 15.000000, 0.732000, 1.000000
821.0,597.0, 15.000000, 0.732000, 1.000000
739.0,400.0, 15.000000, 0.732000, 1.000000
797.0,550.0, 15.000000, 0.732000, 1.000000
847.0,893.0, 15.000000, 0.732000, 1.000000
818.0,449.0, 15.000000, 0.732000, 1.000000
782.0,241.0, 15.000000, 0.732000, 1.000000
45.0,687.0, 15.000000, 0.732000, 1.000000
574.0,994.0, 15.000000, 0.732000, 1.000000
118.0,642.0, 15.000000, 0.732000, 1.000000
900.0,885.0, 15.000000, 0.732000, 1.000000
647.0,288.0, 15.000000, 0.732000, 1.000000
864.0,612.0, 15.000000, 0.732000, 1.000000
37.0,196.0, 15.000000, 0.732000, 1.000000
530.0,339.0, 15.000000, 0.732000, 1.000000
838.0,657.0, 15.000000, 0.732000, 1.000000
13.0,737.0, 15.000000, 0.732000, 1.000000
459.0,28.0, 15.000000, 0.732000, 1.000000
684.0,962.0, 15.000000, 0.732000, 1.000000
622.0,962.0, 15.000000, 0.732000, 1.000000
52.0,938.0, 15.000000, 0.732000, 1.000000
241.0,61.0, 15.000000, 0.732000, 1.000000
896.0,814.0, 15.000000, 0.732000, 1.000000
758.0,656.0, 15.000000, 0.732000, 1.000000
509.0,156.0, 15.000000, 0.732000, 1.000000
588.0,986.0, 15.000000, 0.732000, 1.000000
610.0,337.0, 15.000000, 0.732000, 1.000000
779.0,37.0, 15.000000, 0.732000, 1.000000
689.0,795.0, 15.000000, 0.732000, 1.000000
705.0,837.0, 15.000000, 0.732000, 1.000000
448.0,723.0, 15.000000, 0.732000, 1.000000
418.0,663.0, 15.000000, 0.732000, 1.000000
198.0,423.0, 15.000000, 0.732000, 1.000000
302.0,795.0, 15.000000, 0.732000, 1.000000
927.0,293.0, 15.000000, 0.732000, 1.000000
409.0,492.0, 15.000000, 0.732000, 1.000000
297.0,399.0, 15.000000, 0.732000, 1.000000
7.0,369.0, 15.000000, 0.732000, 1.000000
452.0,961.0, 15.000000, 0.732000, 1.000000
527.0,340.0, 15.000000, 0.732000, 1.000000
522.0,975.0, 15.000000, 0.732000, 1.000000
652.0,949.0, 15.000000, 0.732000, 1.000000
678.0,549.0, 15.000000, 0.732000, 1.000000
593.0,651.0, 15.000000, 0.732000, 1.000000
246.0,639.0, 15.000000, 0.732000, 1.000000
118.0,572.0, 15.000000, 0.732000, 1.000000
459.0,48.0, 15.000000, 0.732000, 1.000000
985.0,924.0, 15.000000, 0.732000, 1.000000
515.0,598.0, 15.000000, 0.732000, 1.000000
868.0,418.0, 15.000000, 0.732000, 1.000000
397.0,911.0, 15.000000, 0.732000, 1.000000
33.0,313.0, 15.000000, 0.732000, 1.000000
839.0,316.0, 15.000000, 0.732000, 1.000000
266.0,18.0, 15.000000, 0.732000, 1.000000
952.0,46.0, 15.000000, 0.732000, 1.000000
220.0,750.0, 15.000000, 0.732000, 1.000000
969.0,85.0, 15.000000, 0.732000, 1.000000
240.0,323.0, 15.000000, 0.732000, 1.000000
390.0,420.0, 15.000000, 0.732000, 1.000000
367.0,922.0, 15.000000, 0.732000, 1.000000
958.0,766.0, 15.000000, 0.732000, 1.000000
444.0,235.0, 15.000000, 0.732000, 1.000000
85.0,776.0, 15.000000, 0.732000, 1.000000
83.0,59.0, 15.000000, 0.732000, 1.000000
986.0,117.0, 15.000000, 0.732000, 1.000000
630.0,893.0, 15.000000, 0.732000, 1.000000
389.0,638.0, 15.000000, 0.732000, 1.000000
506.0,150.0, 15.000000, 0.732000, 1.000000
744.0,665.0, 15.000000, 0.732000, 1.000000
170.0,905.0, 15.000000, 0.732000, 1.000000
923.0,604.0, 15.000000, 0.732000, 1.000000
881.0,505.0, 15.000000, 0.732000, 1.000000
556.0,389.0, 15.000000, 0.732000, 1.000000
773.0,604.0, 15.000000, 0.732000, 1.000000
403.0,742.0, 15.000000, 0.732000, 1.000000
512.0,761.0, 15.000000, 0.732000, 1.000000
11.0,951.0, 15.000000, 0.732000, 1.000000
604.0,806.0, 15.000000, 0.732000, 1.000000
757.0,767.0, 15.000000, 0.732000, 1.000000
173.0,598.0, 15.000000, 0.732000, 1.000000
108.0,260.0, 15.000000, 0.732000, 1.000000
690.0,565.0, 15.000000, 0.732000, 1.000000
788.0,557.0, 15.000000, 0.732000, 1.000000
136.0,384.0, 15.000000, 0.732000, 1.000000
929.0,81.0, 15.000000, 0.732000, 1.000000
950.0,124.0, 15.000000, 0.732000, 1.000000
441.0,267.0, 15.000000, 0.732000, 1.000000
556.0,6.0, 15.000000, 0.732000, 1.000000
646.0,932.0, 15.000000, 0.732000, 1.000000
336.0,332.0, 15.000000, 0.732000, 1.000000
124.0,748.0, 15.000000, 0.732000, 1.000000
245.0,224.0, 15.000000, 0.732000, 1.000000
617.0,81.0, 15.000000, 0.732000, 1.000000
575.0,730.0, 15.000000, 0.732000, 1.000000
765.0,543.0, 15.000000, 0.732000, 1.000000
126.0,787.0, 15.000000, 0.732000, 1.000000
41.0,639.0, 15.000000, 0.732000, 1.000000
414.0,926.0, 15.000000, 0.732000, 1.000000
557.0,606.0, 15.000000, 0.732000, 1.000000
689.0,717.0, 15.000000, 0.732000, 1.000000
867.0,195.0, 15.000000, 0.732000, 1.000000
853.0,590.0, 15.000000, 0.732000, 1.000000
594.0,655.0, 15.000000, 0.732000, 1.000000
772.0,504.0, 15.000000, 0.732000, 1.000000
625.0,351.0, 15.000000, 0.732000, 1.000000
919.0,962.0, 15.000000, 0.732000, 1.000000
780.0,860.0, 15.000000, 0.732000, 1.000000
210.0,474.0, 15.000000, 0.732000, 1.000000
838.0,489.0, 15.000000, 0.732000, 1.000000
817.0,760.0, 15.000000, 0.732000, 1.000000
946.0,765.0, 15.000000, 0.732000, 1.000000
665.0,118.0, 15.000000, 0.732000, 1.000000
942.0,433.0, 15.000000, 0.732000, 1.000000
821.0,724.0, 15.000000, 0.732000, 1.000000
5.0,351.0, 15.000000, 0.732000, 1.000000
924.0,946.0, 15.000000, 0.732000, 1.000000
40.0,678.0, 15.000000, 0.732000, 1.000000
211.0,248.0, 15.000000, 0.732000, 1.000000
112.0,173.0, 15.000000, 0.732000, 1.000000
200.0,849.0, 15.000000, 0.732000, 1.000000
666.0,212.0, 15.000000, 0.732000, 1.000000
973.0,911.0, 15.000000, 0.732000, 1.000000
903.0,463.0, 15.000000, 0.732000, 1.000000
610.0,305.0, 15.000000, 0.732000, 1.000000
57.0,556.0, 15.000000, 0.732000, 1.000000
220.0,12.0, 15.000000, 0.732000, 1.000000
490.0,534.0, 15.000000, 0.732000, 1.000000
650.0,559.0, 15.000000, 0.732000, 1.000000
269.0,156.0, 15.000000, 0.732000, 1.000000
526.0,73.0, 15.000000, 0.732000, 1.000000
48.0,655.0, 15.000000, 0.732000, 1.000000
764.0,766.0, 15.000000, 0.732000, 1.000000
513.0,677.0, 15.000000, 0.732000, 1.000000
545.0,113.0, 15.000000, 0.732000, 1.000000
451.0,613.0, 15.000000, 0.732000, 1.000000
701.0,744.0, 15.000000, 0.732000, 1.000000
35.0,909.0, 15.000000, 0.732000, 1.000000
579.0,485.0, 15.000000, 0.732000, 1.000000
445.0,591.0, 15.000000, 0.732000, 1.000000
889.0,72.0, 15.000000, 0.732000, 1.000000
962.0,524.0, 15.000000, 0.732000, 1.000000
487.0,517.0, 15.000000, 0.732000, 1.000000
830.0,77.0, 15.000000, 0.732000, 1.000000
363.0,424.0, 15.000000, 0.732000, 1.000000
318.0,379.0, 15.000000, 0.732000, 1.000000
478.0,47.0, 15.000000, 0.732000, 1.000000
960.0,584.0, 15.000000, 0.732000, 1.000000
979.0,516.0, 15.000000, 0.732000, 1.000000
410.0,62.0, 15.000000, 0.732000, 1.000000
289.0,421.0, 15.000000, 0.732000, 1.000000
724.0,492.0, 15.000000, 0.732000, 1.000000
567.0,375.0, 15.000000, 0.732000, 1.000000
287.0,504.0, 15.000000, 0.732000, 1.000000
355.0,772.0, 15.000000, 0.732000, 1.000000
706.0,240.0, 15.000000, 0.732000, 1.000000
346.0,685.0, 15.000000, 0.732000, 1.000000
627.0,807.0, 15.000000, 0.732000, 1.000000
406.0,300.0, 15.000000, 0.732000, 1.000000
316.0,292.0, 15.000000, 0.732000, 1.000000
807.0,471.0, 15.000000, 0.732000, 1.000000
997.0,95.0, 15.000000, 0.732000, 1.000000
294.0,302.0, 15.000000, 0.732000, 1.000000
875.0,448.0, 15.000000, 0.732000, 1.000000
501.0,657.0, 15.000000, 0.732000, 1.000000
311.0,218.0, 15.000000, 0.732000, 1.000000
419.0,90.0, 15.000000, 0.732000, 1.000000
306.0,54.0, 15.000000, 0.732000, 1.000000
617.0,7.0, 15.000000, 0.732000, 1.000000
246.0,499.0, 15.000000, 0.732000, 1.000000
571.0,440.0, 15.000000, 0.732000, 1.000000
555.0,27.0, 15.000000, 0.732000, 1.000000
14.0,685.0, 15.000000, 0.732000, 1.000000
700.0,394.0, 15.000000, 0.732000, 1.000000
818.0,627.0, 15.000000, 0.732000, 1.000000
981.0,519.0, 15.000000, 0.732000, 1.000000
177.0,482.0, 15.000000, 0.732000, 1.000000
346.0,195.0, 15.000000, 0.732000, 1.000000
837.0,199.0, 15.000000, 0.732000, 1.000000
593.0,405.0, 15.000000, 0.732000, 1.000000
444.0,409.0, 15.000000, 0.732000, 1.000000
963.0,165.0, 15.000000, 0.732000, 1.000000
557.0,189.0, 15.000000, 0.732000, 1.000000
355.0,316.0, 15.000000, 0.732000, 1.000000
747.0,973.0, 15.000000, 0.732000, 1.000000
323.0,14.0, 15.000000, 0.732000, 1.000000
344.0,598.0, 15.000000, 0.732000, 1.000000
140.0,413.0, 15.000000, 0.732000, 1.000000
583.0,361.0, 15.000000, 0.732000, 1.000000
137.0,800.0, 15.000000, 0.732000, 1.000000
729.0,656.0, 15.000000, 0.732000, 1.000000
585.0,331.0, 15.000000, 0.732000, 1.000000
190.0,510.0, 15.000000, 0.732000, 1.000000
574.0,751.0, 15.000000, 0.732000, 1.000000
454.0,953.0, 15.000000, 0.732000, 1.000000
154.0,817.0, 15.000000, 0.732000, 1.000000
414.0,472.0, 15.000000, 0.732000, 1.000000
